기준년도,기준월,기준일,법정동명,번지,아파트명,층수,거래금액(만원),전용면적(㎡)
2016,7,11,하안동,110,주공12,8,25000,44.89
2016,7,11,하안동,110,주공12,9,22500,44.89
2016,7,11,하안동,110,주공12,15,43000,84.79
2016,7,11,하안동,260,주공8(고층),8,37800,79.07
2016,7,11,하안동,27,주공11,11,28000,49.94
2016,7,11,하안동,296,주공6,7,28000,49.94
2016,7,11,하안동,864,이편한세상센트레빌,24,52950,84.98
2016,7,11,하안동,650,주공3,15,26250,49.94
2016,7,11,하안동,863,두산위브트레지움,30,50000,59.99
2016,7,11,하안동,863,두산위브트레지움,22,60000,84.99
2016,7,11,하안동,681,주공2,4,30900,58.01
2016,7,11,하안동,295,주공7,14,30750,59.39
2016,7,11,철산동,637,철산푸르지오하늘채,33,58500,85
2016,7,11,철산동,625,도덕파크타운1단지,25,33500,59.82
2016,7,11,철산동,631,광명푸르지오,3,43000,84.76
2016,7,11,철산동,241,주공13,12,42000,73.09
2016,7,11,철산동,629,두산위브,13,35900,59.81
2016,7,11,철산동,58,우성아파트,12,32000,76.15
2016,7,11,철산동,625,도덕파크타운2단지,9,24500,39.73
2016,7,11,철산동,241,주공13,11,48900,83.52
2016,7,11,소하동,1363,광명신촌휴먼시아1단지,14,49500,84.47
2016,7,11,소하동,1348,광명소하휴먼시아7단지,9,54400,119.75
2016,7,11,소하동,1294,광명소하휴먼시아5단지,12,41500,59.88
2016,7,11,소하동,1294,광명소하휴먼시아5단지,6,41750,59.85
2016,7,11,철산동,625,도덕파크타운2단지,10,31500,49.97
2016,7,11,소하동,48-55,동양메이저2,22,52500,119.24
2016,7,11,소하동,1387,광명역세권휴먼시아4단지,8,45700,74.98
2016,7,11,소하동,48-55,동양메이저2,20,41800,84.98
2016,7,11,소하동,1273,금호어울림,21,38000,71.11
2016,7,11,소하동,48-55,동양메이저2,14,42000,84.98
2016,7,11,소하동,1288,광명소하휴먼시아2단지,10,56000,101.94
2016,7,11,철산동,55-1,광복현대아파트,19,36200,84.67
2016,7,11,철산동,630,브라운스톤2차,10,46000,106.59
2016,7,11,철산동,634,철산래미안자이,27,60000,84.35
2016,7,11,철산동,55-1,광복현대아파트,12,36500,84.67
2016,7,11,철산동,55-1,광복현대아파트,13,26500,59.94
2016,7,11,철산동,367,철산한신,2,38600,89.46
2016,7,11,철산동,625,도덕파크타운2단지,3,23900,39.65
2016,7,11,철산동,629,두산위브,1,43000,114.99
2016,7,11,철산동,235,저층주공8,2,52800,59.3
2016,7,11,철산동,634,철산래미안자이,17,51500,59.67
2016,7,11,철산동,235,저층주공8,3,44650,49.22
2016,7,11,철산동,631,광명푸르지오,11,44900,84.76
2016,7,11,철산동,105,저층주공11,5,26000,38.52
2016,7,11,철산동,105,저층주공11,4,26500,38.52
2016,7,11,철산동,625,도덕파크타운2단지,10,30700,49.98
2016,7,11,철산동,631,광명푸르지오,7,38000,59.99
2016,7,11,철산동,449,주공12,3,43700,84.97
2016,7,11,철산동,626-1,철산리버빌 주공아파트,18,25500,49.83
2016,7,11,철산동,634,철산래미안자이,27,73000,116.73
2016,7,11,철산동,634,철산래미안자이,1,56000,84.35
2016,7,11,소하동,1348,광명소하휴먼시아7단지,6,60000,135.65
2016,7,11,소하동,889-2,개운저층,4,17000,47.25
2016,7,11,철산동,625,도덕파크타운1단지,12,36400,59.82
2016,7,11,소하동,1289,광명소하휴먼시아3단지,15,54900,84.83
2016,7,11,소하동,48-13,광명삼익,16,28500,59.93
2016,7,11,소하동,1348,광명소하휴먼시아7단지,7,53650,101.94
2016,7,11,소하동,1387,광명역세권휴먼시아4단지,9,46000,74.91
2016,7,11,철산동,235,저층주공8,1,45000,49.22
2016,7,11,철산동,367,철산한신,3,40500,89.46
2016,7,11,철산동,241,주공13,13,43000,73.08
2016,7,11,철산동,637,철산푸르지오하늘채,24,58800,85
2016,7,11,철산동,625,도덕파크타운1단지,20,47500,114.77
2016,7,11,철산동,637,철산푸르지오하늘채,28,58500,85
2016,7,11,철산동,625,도덕파크타운2단지,3,29000,49.97
2016,7,11,철산동,241,주공13,14,46400,84.77
2016,7,11,철산동,105,저층주공10,2,30000,47.25
2016,7,11,철산동,55-1,광복현대아파트,2,33900,84.67
2016,7,11,철산동,55-1,광복현대아파트,13,35800,84.67
2016,7,11,철산동,629,두산위브,3,35000,59.81
2016,7,11,철산동,452,저층주공4,1,46000,59.3
2016,7,11,철산동,449,주공12,7,49000,84.97
2016,7,11,철산동,634,철산래미안자이,24,71500,116.73
2016,7,11,소하동,1363,광명신촌휴먼시아1단지,1,44000,84.95
2016,7,11,철산동,625,도덕파크타운2단지,22,23700,39.65
2016,7,11,철산동,625,도덕파크타운2단지,2,20400,39.73
2016,7,11,철산동,625,도덕파크타운1단지,17,40500,84.98
2016,7,11,철산동,241,주공13,7,43500,73.09
2016,7,11,철산동,235,저층주공8,1,52000,59.3
2016,7,11,철산동,634,철산래미안자이,1,64000,116.73
2016,7,11,철산동,367,철산한신,1,35000,89.46
2016,7,11,철산동,634,철산래미안자이,6,59500,84.35
2016,7,11,철산동,449,주공12,15,35500,53.46
2016,7,11,철산동,55-1,광복현대아파트,16,36500,84.67
2016,7,11,철산동,627,롯데낙천대,20,33300,59.94
2016,7,11,철산동,637,철산푸르지오하늘채,15,48800,59.99
2016,7,11,철산동,449,주공12,4,37800,61.38
2016,7,11,철산동,245,쌍마한신,2,41800,84.93
2016,7,11,철산동,629,두산위브,1,40250,84.9
2016,7,11,철산동,625,도덕파크타운1단지,10,40500,84.98
2016,7,11,철산동,628,브라운스톤,13,42800,84.86
2016,7,11,철산동,105,저층주공11,4,26450,38.52
2016,7,11,철산동,105,저층주공10,4,26800,38.52
2016,7,11,철산동,637,철산푸르지오하늘채,8,48900,59.98
2016,7,11,철산동,625,도덕파크타운2단지,4,24500,39.65
2016,7,31,하안동,702,주공5,1,20000,45.77
2016,7,31,하안동,110,주공12,2,42900,84.79
2016,7,31,하안동,295,주공7,15,23500,45.77
2016,7,31,하안동,110,주공12,5,30000,58.46
2016,7,31,철산동,626-1,철산리버빌 주공아파트,18,35300,84.34
2016,7,31,철산동,628,브라운스톤,9,36500,59.97
2016,7,31,철산동,235,저층주공9,2,43000,47.1
2016,7,31,철산동,235,저층주공9,3,37800,39.72
2016,7,31,철산동,634,철산래미안자이,17,51000,59.67
2016,7,31,철산동,634,철산래미안자이,4,50000,59.67
2016,7,31,철산동,625,도덕파크타운2단지,12,32900,49.97
2016,7,31,하안동,702,주공5,1,25950,58.01
2016,7,31,하안동,864,이편한세상센트레빌,27,55500,84.98
2016,7,31,하안동,864,이편한세상센트레빌,19,84000,146.68
2016,7,31,하안동,864,이편한세상센트레빌,13,59500,99.8
2016,7,31,하안동,651,주공4,14,30800,59.39
2016,7,31,하안동,702,주공5,9,27900,58.01
2016,7,31,하안동,681,주공2,13,22500,45.77
2016,7,31,하안동,682,주공1,13,28700,49.94
2016,7,31,하안동,682,주공1,14,20000,41.3
2016,7,31,하안동,13,주공9,7,23200,45.77
2016,7,31,하안동,650,주공3,1,24800,49.94
2016,7,31,하안동,650,주공3,15,25900,49.94
2016,7,31,하안동,682,주공1,1,25000,49.94
2016,7,31,철산동,626-1,철산리버빌 주공아파트,7,25500,49.71
2016,7,31,철산동,625,도덕파크타운1단지,23,43000,84.98
2016,7,31,철산동,241,주공13,4,47000,83.52
2016,7,31,철산동,637,철산푸르지오하늘채,24,58200,84.99
2016,7,31,철산동,449,주공12,1,38800,84.97
2016,7,31,철산동,625,도덕파크타운2단지,16,24000,39.65
2016,7,31,철산동,449,주공12,4,39300,61.38
2016,7,31,철산동,241,주공13,5,45000,73.08
2016,7,31,철산동,449,주공12,12,38000,61.38
2016,7,31,철산동,629,두산위브,12,45500,84.9
2016,7,31,철산동,58,우성아파트,15,32500,84.74
2016,7,31,철산동,233,저층주공7,5,44600,49.22
2016,7,31,철산동,241,주공13,5,65000,121.26
2016,7,31,철산동,625,도덕파크타운1단지,5,34500,59.82
2016,7,31,철산동,449,주공12,3,37000,61.38
2016,7,31,소하동,1378,광명역세권휴먼시아3단지,16,47800,74.98
2016,7,31,소하동,48-55,동양메이저2,6,42000,84.98
2016,7,31,소하동,1272-2,오크팰리스,5,31000,59.98
2016,7,31,소하동,943-7,오덕,1,15200,55.44
2016,7,31,소하동,1348,광명소하휴먼시아7단지,4,56500,119.21
2016,7,31,소하동,1272,우림필유,8,31800,59.72
2016,7,31,소하동,940,미도3차,3,30200,84.84
2016,7,31,소하동,48-55,동양메이저2,3,42400,84.98
2016,7,31,소하동,48-13,광명삼익,20,28300,59.93
2016,7,31,소하동,1378,광명역세권휴먼시아3단지,15,46700,74.98
2016,7,31,소하동,48-13,광명삼익,10,35850,84.98
2016,7,31,소하동,1363,광명신촌휴먼시아1단지,2,44500,84.47
2016,7,31,소하동,48-55,동양메이저2,3,43000,84.98
2016,7,31,소하동,1378,광명역세권휴먼시아3단지,20,50500,84.99
2016,7,31,소하동,1288,광명소하휴먼시아2단지,3,59100,119.87
2016,7,31,소하동,1363,광명신촌휴먼시아1단지,7,46800,84.84
2016,7,31,소하동,1348,광명소하휴먼시아7단지,2,51100,101.94
2016,7,31,소하동,1363,광명신촌휴먼시아1단지,4,56400,115.97
2016,7,31,소하동,48-55,동양메이저2,16,36200,59.96
2016,7,31,소하동,1294,광명소하휴먼시아5단지,14,41000,59.85
2016,7,31,소하동,1387,광명역세권휴먼시아4단지,9,46100,74.98
2016,7,31,소하동,1288,광명소하휴먼시아2단지,15,58000,101.94
2016,7,31,철산동,105,저층주공10,3,31000,47.25
2016,7,31,철산동,241,주공13,7,46300,73.08
2016,7,31,철산동,630,브라운스톤2차,2,38000,84.61
2016,7,31,철산동,625,도덕파크타운2단지,8,31000,49.98
2016,7,31,철산동,55-1,광복현대아파트,2,34200,84.67
2016,7,31,철산동,629,두산위브,9,35000,59.81
2016,7,31,철산동,105,저층주공11,4,29900,47.25
2016,7,31,철산동,625,도덕파크타운2단지,13,33000,49.98
2016,7,31,하안동,702,주공5,1,25000,59.39
2016,7,31,하안동,650,주공3,15,25500,49.94
2016,7,31,하안동,30,주공10,4,40500,79.07
2016,7,31,하안동,295,주공7,6,28900,58.01
2016,7,31,하안동,27,주공11,3,26500,49.94
2016,7,31,철산동,235,저층주공9,1,42500,47.1
2016,7,31,철산동,367,철산한신,15,38500,89.46
2016,7,31,하안동,864,이편한세상센트레빌,25,45750,59.98
2016,7,31,하안동,864,이편한세상센트레빌,9,52800,84.98
2016,7,31,하안동,863,두산위브트레지움,7,60000,84.99
2016,7,31,하안동,702,주공5,14,27500,58.01
2016,7,31,철산동,625,도덕파크타운2단지,5,24400,39.65
2016,7,31,철산동,449,주공12,6,40000,60.21
2016,7,31,철산동,241,주공13,1,38800,73.09
2016,7,31,철산동,634,철산래미안자이,3,61500,84.44
2016,7,31,철산동,634,철산래미안자이,33,68500,115.66
2016,7,31,철산동,449,주공12,3,44500,83.01
2016,7,31,철산동,625,도덕파크타운1단지,20,33800,59.82
2016,7,31,철산동,105,저층주공10,3,27000,38.52
2016,7,31,하안동,13,주공9,6,29100,59.39
2016,7,31,하안동,13,주공9,3,23000,45.77
2016,7,31,하안동,295,주공7,3,30000,59.39
2016,7,31,하안동,13,주공9,9,29300,59.39
2016,7,31,하안동,295,주공7,6,31000,59.39
2016,7,31,하안동,260,주공8(고층),5,23000,45.77
2016,7,31,하안동,110,주공12,10,35900,59.22
2016,7,31,하안동,702,주공5,2,20000,45.77
2016,7,31,하안동,651,주공4,9,29500,58.01
2016,7,31,하안동,650,주공3,8,20400,36.34
2016,7,31,하안동,260,주공8(저층),5,30800,71.89
2016,7,31,하안동,702,주공5,7,20000,45.77
2016,7,31,하안동,13,주공9,14,30000,58.01
2016,7,31,하안동,864,이편한세상센트레빌,23,45700,59.98
2016,7,31,하안동,651,주공4,1,21000,45.77
2016,7,31,하안동,13,주공9,6,29000,59.39
2016,7,31,하안동,13,주공9,9,41000,79.07
2016,7,31,하안동,13,주공9,7,29000,59.39
2016,7,31,하안동,13,주공9,4,29000,58.01
2016,7,31,하안동,110,주공12,12,30500,58.46
2016,7,31,하안동,651,주공4,12,24000,45.77
2016,7,31,하안동,863,두산위브트레지움,7,51000,59.99
2016,7,31,하안동,702,주공5,7,27500,58.01
2016,7,31,하안동,30,주공10,13,22400,45.55
2016,7,31,하안동,707-9,하안주택조합현대,8,32000,84.9
2016,7,31,광명동,200-6,광명한진타운,9,36800,59.93
2016,7,31,하안동,295,주공7,3,24000,45.77
2016,7,31,하안동,650,주공3,14,27900,49.94
2016,7,31,하안동,30,주공10,2,29000,59.39
2016,7,31,하안동,702,주공5,3,25500,58.01
2016,7,31,하안동,30,주공10,2,28500,59.39
2016,7,31,하안동,702,주공5,2,26800,59.39
2016,7,31,하안동,650,주공3,15,27800,49.94
2016,7,31,하안동,110,주공12,4,24900,44.89
2016,7,31,하안동,110,주공12,14,25000,44.89
2016,7,31,하안동,296,주공6,3,28500,49.94
2016,7,31,하안동,702,주공5,12,26000,59.39
2016,7,31,하안동,682,주공1,15,20000,36.16
2016,7,31,하안동,681,주공2,11,31000,59.39
2016,7,31,하안동,30,주공10,15,23000,45.77
2016,7,31,하안동,682,주공1,15,25400,49.94
2016,7,31,하안동,13,주공9,8,30500,59.39
2016,7,31,광명동,354-24,광명해모로이연,13,52501,141.32
2016,7,31,광명동,732,중앙하이츠1,5,22900,56.49
2016,7,31,광명동,713,중앙하이츠2,15,31500,84.79
2016,7,31,광명동,779,현진에버빌,16,47000,120.2
2016,7,31,광명동,779,현진에버빌,16,35700,59.81
2016,7,31,광명동,98-9,금반석시티2차,7,26300,82.41
2016,7,31,광명동,784,광명제일풍경채,6,36400,59.99
2016,7,31,광명동,781,월드메르디앙,3,40750,84.83
2016,7,31,광명동,713,중앙하이츠2,12,23000,56.49
2016,7,31,광명동,354-24,광명해모로이연,25,39900,59.99
2016,7,31,광명동,781,월드메르디앙,19,41800,84.83
2016,7,31,광명동,354-24,광명해모로이연,9,39900,59.99
2016,7,31,광명동,781,월드메르디앙,14,43000,84.83
2016,7,31,광명동,781,월드메르디앙,9,43000,84.83
2016,7,31,광명동,354-24,광명해모로이연,4,47000,84.99
2016,7,31,광명동,779,현진에버빌,2,39000,84.28
2016,7,31,광명동,354-24,광명해모로이연,14,55800,123.87
2016,7,31,광명동,309-1,광명신원,4,28400,75.66
2016,7,31,광명동,732,중앙하이츠1,5,32000,84.79
2016,7,31,광명동,717-3,상우1차,12,29900,84.66
2016,7,31,하안동,296,주공6,15,26300,49.94
2016,7,31,하안동,702,주공5,3,25500,58.01
2016,7,31,하안동,681,주공2,4,23450,45.77
2016,7,31,하안동,295,주공7,3,29150,58.01
2016,7,31,광명동,732,중앙하이츠1,11,32100,84.79
2016,7,31,광명동,779,현진에버빌,6,39700,84.28
2016,7,31,광명동,779,현진에버빌,3,46800,120.2
2016,7,31,광명동,781,월드메르디앙,13,41000,84.83
2016,7,31,광명동,200-6,광명한진타운,17,41000,84.95
2016,7,31,광명동,354-24,광명해모로이연,15,52501,141.32
2016,7,31,광명동,354-24,광명해모로이연,12,52501,141.32
2016,7,31,하안동,864,이편한세상센트레빌,3,46000,59.98
2016,7,31,하안동,27,주공11,15,19500,36.16
2016,7,31,하안동,27,주공11,1,20900,41.3
2016,7,31,하안동,682,주공1,9,19500,36.16
2016,7,31,하안동,681,주공2,15,21500,45.77
2016,7,31,하안동,651,주공4,14,22000,45.9
2016,7,31,하안동,650,주공3,11,19800,36.16
2016,7,31,하안동,651,주공4,1,28000,59.39
2016,7,31,하안동,864,이편한세상센트레빌,19,63000,123.7
2016,7,31,하안동,864,이편한세상센트레빌,15,46200,59.98
2016,7,31,하안동,863,두산위브트레지움,31,74000,125.16
2016,7,31,하안동,30,주공10,13,21700,45.55
2016,7,31,철산동,628,브라운스톤,2,39500,84.94
2016,7,31,철산동,625,도덕파크타운2단지,12,24900,39.73
2016,7,31,철산동,449,주공12,1,44000,84.97
2016,7,31,철산동,367,철산한신,20,39000,89.46
2016,7,31,철산동,625,도덕파크타운1단지,13,35900,59.82
2016,7,31,철산동,625,도덕파크타운2단지,16,30900,49.97
2016,7,31,철산동,449,주공12,13,44700,73.08
2016,7,31,철산동,105,저층주공10,1,30500,47.25
2016,7,31,철산동,105,저층주공11,4,30900,47.25
2016,7,31,철산동,631,광명푸르지오,12,45750,84.76
2016,7,31,철산동,631,광명푸르지오,17,45000,84.76
2016,7,31,철산동,625,도덕파크타운1단지,4,47000,114.77
2016,7,31,철산동,241,주공13,4,44650,84.59
2016,7,31,철산동,449,주공12,2,47000,83.01
2016,7,31,철산동,55-1,광복현대아파트,1,33000,84.67
2016,7,31,광명동,713,중앙하이츠2,8,31700,84.79
2016,7,31,철산동,367,철산한신,1,37600,89.46
2016,7,31,철산동,625,도덕파크타운1단지,24,35500,59.82
2016,7,31,하안동,30,주공10,2,20700,45.9
2016,7,31,하안동,27,주공11,13,22800,41.3
2016,7,31,광명동,354-24,광명해모로이연,6,47000,84.99
2016,7,31,하안동,707-7,광명주택조합현대,8,31500,84.9
2016,7,31,하안동,13,주공9,3,39800,79.07
2016,7,31,철산동,625,도덕파크타운1단지,17,43200,84.98
2016,7,31,철산동,625,도덕파크타운2단지,15,33600,49.97
2016,7,31,철산동,625,도덕파크타운1단지,20,48000,114.77
2016,7,31,철산동,367,철산한신,13,41000,89.46
2016,7,31,철산동,241,주공13,6,49800,83.52
2016,7,31,철산동,452,저층주공4,3,39800,49.22
2016,7,31,철산동,233,저층주공7,4,51400,59.3
2016,7,31,철산동,58,우성아파트,3,32500,84.74
2016,7,31,철산동,634,철산래미안자이,15,50500,59.67
2016,7,31,철산동,625,도덕파크타운1단지,23,36000,59.82
2016,7,31,철산동,105,저층주공10,2,31000,47.25
2016,7,31,철산동,233,저층주공7,4,45000,49.22
2016,8,01,소하동,1272,우림필유,7,31900,59.72
2016,8,01,소하동,1389,광명역세권휴먼시아5단지,12,54500,101.52
2016,8,01,철산동,367,철산한신,9,38000,89.46
2016,8,01,철산동,629,두산위브,12,52000,114.99
2016,8,01,철산동,241,주공13,15,42900,73.08
2016,8,01,철산동,367,철산한신,23,40000,89.46
2016,8,01,철산동,367,철산한신,17,40800,89.46
2016,8,01,철산동,58,우성아파트,11,25000,54.36
2016,8,01,철산동,241,주공13,8,47800,83.52
2016,8,01,철산동,367,철산한신,9,42200,89.46
2016,8,01,철산동,241,주공13,8,48000,83.16
2016,8,01,철산동,449,주공12,2,44800,84.97
2016,8,01,철산동,634,철산래미안자이,13,62000,84.35
2016,8,01,철산동,235,저층주공8,1,53000,59.3
2016,8,01,철산동,233,저층주공7,5,45000,49.22
2016,8,01,철산동,626-1,철산리버빌 주공아파트,17,25500,49.71
2016,8,01,철산동,449,주공12,5,42500,73.08
2016,8,01,철산동,58,우성아파트,13,34400,84.74
2016,8,01,철산동,634,철산래미안자이,8,71500,115.66
2016,8,01,철산동,625,도덕파크타운2단지,14,24600,39.73
2016,8,01,철산동,105,저층주공11,3,27900,38.52
2016,8,01,철산동,241,주공13,9,66500,121.26
2016,8,01,철산동,637,철산푸르지오하늘채,9,47900,59.99
2016,8,01,철산동,625,도덕파크타운2단지,22,32800,49.98
2016,8,01,철산동,241,주공13,3,41800,73.09
2016,8,01,철산동,634,철산래미안자이,6,58000,84.44
2016,8,01,철산동,634,철산래미안자이,17,57000,84.35
2016,8,01,철산동,625,도덕파크타운1단지,2,41400,114.77
2016,8,01,철산동,367,철산한신,24,37500,89.46
2016,8,01,철산동,625,도덕파크타운2단지,19,31700,49.98
2016,8,01,철산동,637,철산푸르지오하늘채,10,71500,114.98
2016,8,01,철산동,235,저층주공8,2,53000,59.3
2016,8,01,철산동,105,저층주공11,4,32000,47.25
2016,8,01,철산동,105,저층주공10,5,27500,38.52
2016,8,01,철산동,625,도덕파크타운2단지,8,24000,39.65
2016,8,01,철산동,367,철산한신,13,52000,129.66
2016,8,01,철산동,367,철산한신,7,38000,89.46
2016,8,01,철산동,637,철산푸르지오하늘채,30,68200,114.98
2016,8,01,철산동,625,도덕파크타운1단지,13,36700,59.82
2016,8,01,철산동,241,주공13,3,49000,84.77
2016,8,01,철산동,235,저층주공8,4,25500,59.3
2016,8,01,철산동,625,도덕파크타운1단지,25,35300,59.82
2016,8,01,광명동,778,영화아이닉스,4,34900,79.04
2016,8,01,철산동,629,두산위브,2,42500,84.9
2016,8,01,광명동,354-24,광명해모로이연,7,45500,84.97
2016,8,01,광명동,781,월드메르디앙,19,36600,59.7
2016,8,01,광명동,779,현진에버빌,1,36000,84.28
2016,8,01,광명동,354-24,광명해모로이연,21,53700,141.32
2016,8,01,광명동,781,월드메르디앙,9,42850,84.83
2016,8,01,광명동,732,중앙하이츠1,2,15000,56.49
2016,8,01,광명동,732,중앙하이츠1,15,24000,56.49
2016,8,01,철산동,627,롯데낙천대,18,39300,84.38
2016,8,01,광명동,732,중앙하이츠1,9,32000,84.79
2016,8,01,광명동,778,영화아이닉스,9,30350,54.66
2016,8,01,광명동,757,상우3차,15,24800,59.57
2016,8,01,광명동,733,영화,4,28500,82.5
2016,8,01,광명동,732,중앙하이츠1,11,32300,84.79
2016,8,01,광명동,354-24,광명해모로이연,10,44200,84.97
2016,8,01,광명동,733,영화,9,25800,69
2016,8,01,하안동,681,주공2,10,31000,59.39
2016,8,01,하안동,864,이편한세상센트레빌,15,47500,59.98
2016,8,01,철산동,105,저층주공10,4,32000,47.25
2016,8,01,철산동,629,두산위브,11,44800,84.9
2016,8,01,철산동,105,저층주공10,1,32800,47.25
2016,8,01,철산동,235,저층주공8,2,73000,83.99
2016,8,01,철산동,634,철산래미안자이,2,61700,84.44
2016,8,01,철산동,235,저층주공8,4,52500,59.3
2016,8,01,철산동,449,주공12,2,37000,60.21
2016,8,01,광명동,200-6,광명한진타운,3,41700,84.95
2016,8,01,광명동,713,중앙하이츠2,13,32000,84.79
2016,8,01,광명동,732,중앙하이츠1,10,31900,84.79
2016,8,01,광명동,200-6,광명한진타운,8,42700,84.95
2016,8,01,광명동,200-6,광명한진타운,7,35000,59.93
2016,8,01,광명동,419-48,정다움,6,29200,75.6
2016,8,01,광명동,779,현진에버빌,9,35750,59.81
2016,8,01,광명동,779,현진에버빌,5,40500,84.28
2016,8,01,광명동,354-24,광명해모로이연,15,53500,123.87
2016,8,01,소하동,936,성원아파트,7,31000,84.87
2016,8,01,소하동,883-18,안서,2,15500,52.89
2016,8,01,소하동,1288,광명소하휴먼시아2단지,3,58600,119.9
2016,8,01,소하동,1273,금호어울림,12,40950,84.99
2016,8,01,소하동,1272,우림필유,11,32000,59.72
2016,8,01,소하동,1378,광명역세권휴먼시아3단지,4,47000,84.99
2016,8,01,소하동,1363,광명신촌휴먼시아1단지,14,46500,84.84
2016,8,01,소하동,1348,광명소하휴먼시아7단지,6,52500,101.94
2016,8,01,소하동,1288,광명소하휴먼시아2단지,2,56200,119.21
2016,8,01,소하동,1389,광명역세권휴먼시아5단지,15,54200,101.1
2016,8,01,소하동,48-55,동양메이저2,8,42500,84.98
2016,8,01,소하동,1389,광명역세권휴먼시아5단지,5,54500,101.1
2016,8,01,소하동,889-2,개운저층,1,20000,58.05
2016,8,01,하안동,30,주공10,15,29000,59.39
2016,8,01,하안동,682,주공1,15,25000,49.94
2016,8,01,하안동,864,이편한세상센트레빌,17,65000,123.64
2016,8,01,하안동,295,주공7,11,30000,58.01
2016,8,01,하안동,295,주공7,11,24250,45.77
2016,8,01,하안동,260,주공8(고층),5,30000,59.39
2016,8,01,하안동,30,주공10,1,21500,45.77
2016,8,01,하안동,30,주공10,3,29000,59.39
2016,8,01,하안동,30,주공10,12,41000,79.07
2016,8,01,하안동,863,두산위브트레지움,12,60000,85
2016,8,01,하안동,30,주공10,6,26000,59.39
2016,8,01,하안동,13,주공9,11,29500,58.01
2016,8,01,하안동,296,주공6,5,23500,41.3
2016,8,01,하안동,864,이편한세상센트레빌,17,46900,59.98
2016,8,01,하안동,864,이편한세상센트레빌,6,54000,84.98
2016,8,01,하안동,27,주공11,11,21050,36.16
2016,8,01,하안동,651,주공4,1,27850,59.39
2016,8,01,하안동,863,두산위브트레지움,4,63000,98.4
2016,8,01,하안동,864,이편한세상센트레빌,25,53300,84.98
2016,8,01,하안동,702,주공5,7,27500,58.01
2016,8,01,하안동,295,주공7,11,30000,59.39
2016,8,01,하안동,682,주공1,4,21000,41.3
2016,8,01,하안동,650,주공3,8,20000,36.16
2016,8,01,하안동,681,주공2,6,28200,59.39
2016,8,01,하안동,27,주공11,15,19700,36.16
2016,8,01,하안동,27,주공11,2,27000,49.94
2016,8,01,하안동,864,이편한세상센트레빌,9,53250,84.98
2016,8,01,하안동,681,주공2,6,22900,45.77
2016,8,01,하안동,707-7,광명주택조합현대,12,23400,52.7
2016,8,01,하안동,864,이편한세상센트레빌,3,46000,59.98
2016,8,01,하안동,296,주공6,2,18000,36.16
2016,8,01,하안동,30,주공10,4,23000,45.77
2016,8,01,하안동,30,주공10,3,30000,58.01
2016,8,01,하안동,13,주공9,1,27700,58.01
2016,8,01,하안동,260,주공8(고층),11,30700,58.01
2016,8,01,하안동,30,주공10,10,30800,58.01
2016,8,01,하안동,110,주공12,1,38900,76.51
2016,8,01,하안동,110,주공12,7,31200,58.46
2016,8,01,하안동,110,주공12,1,21900,44.89
2016,8,01,하안동,681,주공2,14,29800,59.39
2016,8,01,하안동,650,주공3,4,20900,36.16
2016,8,01,하안동,296,주공6,4,20500,36.16
2016,8,01,하안동,260,주공8(고층),5,29000,59.39
2016,8,01,하안동,27,주공11,6,21500,36.34
2016,8,01,하안동,650,주공3,6,22800,41.3
2016,8,01,하안동,295,주공7,5,29500,59.39
2016,8,01,하안동,27,주공11,15,26400,49.94
2016,8,01,하안동,702,주공5,1,26000,58.01
2016,8,01,하안동,30,주공10,7,39900,79.07
2016,8,01,하안동,30,주공10,5,31800,59.39
2016,8,01,하안동,13,주공9,1,38000,79.07
2016,8,01,하안동,13,주공9,9,29200,59.39
2016,8,01,하안동,295,주공7,9,38900,79.07
2016,8,01,하안동,295,주공7,8,40000,79.07
2016,8,01,하안동,27,주공11,10,23000,41.3
2016,8,01,철산동,625,도덕파크타운2단지,5,31500,49.98
2016,8,01,철산동,105,저층주공11,3,27500,38.52
2016,8,01,철산동,634,철산래미안자이,30,69500,115.66
2016,8,01,철산동,637,철산푸르지오하늘채,15,61000,85
2016,8,01,철산동,241,주공13,5,47900,83.16
2016,8,01,철산동,629,두산위브,10,35250,59.81
2016,8,11,철산동,627,롯데낙천대,4,39100,84.38
2016,8,11,철산동,631,광명푸르지오,11,37300,59.99
2016,8,11,철산동,452,저층주공4,5,45900,59.3
2016,8,11,철산동,630,브라운스톤2차,9,45500,106.59
2016,8,11,철산동,55-1,광복현대아파트,8,26700,59.94
2016,8,11,철산동,637,철산푸르지오하늘채,22,49000,59.99
2016,8,11,철산동,241,주공13,12,49000,84.77
2016,8,11,철산동,241,주공13,8,43000,73.09
2016,8,11,철산동,367,철산한신,8,38800,89.46
2016,8,11,철산동,367,철산한신,23,40800,89.46
2016,8,11,철산동,626-1,철산리버빌 주공아파트,13,35750,84.34
2016,8,11,철산동,625,도덕파크타운1단지,19,40500,84.98
2016,8,11,철산동,235,저층주공8,3,55000,59.3
2016,8,11,하안동,864,이편한세상센트레빌,5,54800,84.98
2016,8,11,하안동,864,이편한세상센트레빌,5,44500,59.98
2016,8,11,하안동,864,이편한세상센트레빌,26,46000,59.98
2016,8,11,철산동,625,도덕파크타운2단지,18,31700,49.97
2016,8,11,하안동,260,주공8(고층),11,21800,45.77
2016,8,11,하안동,863,두산위브트레지움,21,50700,59.99
2016,8,11,하안동,295,주공7,15,37000,79.07
